id,seed,target,model,rmse,r2,custom_str
1450,b'\x99/\x00\x00',Originality,CatBoost,0.17028612941285629,0.39538890367075286,
1451,b'\x99/\x00\x00',Originality,WeightedEnsemble_L2,0.17278883121662664,0.37748632074823674,
1452,b'\x99/\x00\x00',Originality,LightGBM,0.17928899025796807,0.3297685423139347,
1453,b'\x99/\x00\x00',Flexibility,WeightedEnsemble_L2,0.11978986124723665,0.6677912322599087,
1454,b'\x99/\x00\x00',Flexibility,CatBoost,0.12065769919595892,0.6629603107802498,
1455,b'\x99/\x00\x00',Flexibility,LinearModel,0.1207417831944547,0.6624903943209892,
1456,b'\x99/\x00\x00',Flexibility,LightGBM,0.1235109285554394,0.6468316795125305,
1457,b'\xd8\xf8\x00\x00',Total Score,LinearModel,0.10301636511439333,0.7601664211211347,
1458,b'\xd8\xf8\x00\x00',Total Score,WeightedEnsemble_L2,0.1049497877248042,0.7510794950374373,
1459,b'\xd8\xf8\x00\x00',Total Score,CatBoost,0.10968176382397571,0.7281268018331524,
1460,b'\xd8\xf8\x00\x00',Total Score,LightGBM,0.11601410863977599,0.6958280517102867,
1461,b'\xd8\xf8\x00\x00',Fluency,WeightedEnsemble_L2,0.10273533129720001,0.8105625808803352,
1462,b'\xd8\xf8\x00\x00',Fluency,CatBoost,0.10354357044998837,0.8075701728466964,
1463,b'\xd8\xf8\x00\x00',Fluency,LinearModel,0.10381835912246586,0.8065474593950821,
1464,b'\xd8\xf8\x00\x00',Fluency,LightGBM,0.11095839597905964,0.7790233137656268,
1465,b'\xd8\xf8\x00\x00',Originality,LinearModel,0.17041999407813244,0.44990687173864596,
1466,b'\xd8\xf8\x00\x00',Originality,WeightedEnsemble_L2,0.1716779860629279,0.44175563489866354,
1467,b'\xd8\xf8\x00\x00',Originality,CatBoost,0.1731936375676224,0.43185525306265427,
1468,b'\xd8\xf8\x00\x00',Originality,LightGBM,0.17942609223788047,0.39022961872316153,
1469,b'\xd8\xf8\x00\x00',Flexibility,LinearModel,0.11964447227436567,0.7153933852750766,
1470,b'\xd8\xf8\x00\x00',Flexibility,WeightedEnsemble_L2,0.12495079801116596,0.6895885153759831,
1471,b'\xd8\xf8\x00\x00',Flexibility,CatBoost,0.13008111013163026,0.6635750613667388,
1472,b'\xd8\xf8\x00\x00',Flexibility,LightGBM,0.13362298516225976,0.6450051504312746,
1473,b'\xfbR\x01\x00',Total Score,LinearModel,0.10752918169438717,0.6697954640470043,
1474,b'\xfbR\x01\x00',Total Score,WeightedEnsemble_L2,0.10980553204334617,0.6556668826833417,
1475,b'\xfbR\x01\x00',Total Score,CatBoost,0.11320043850729121,0.6340459384341917,
1476,b'\xfbR\x01\x00',Total Score,LightGBM,0.11579904416949824,0.6170515619619268,
1477,b'\xfbR\x01\x00',Fluency,WeightedEnsemble_L2,0.09880218455646768,0.754748088476169,
1478,b'\xfbR\x01\x00',Fluency,LinearModel,0.10079295259325191,0.7447653447519669,
1479,b'\xfbR\x01\x00',Fluency,CatBoost,0.10445710371520746,0.7258708201687727,
1480,b'\xfbR\x01\x00',Fluency,LightGBM,0.10538314923034886,0.7209887902045506,
1481,b'\xfbR\x01\x00',Originality,LinearModel,0.17483196060255551,0.32992353414475417,
1482,b'\xfbR\x01\x00',Originality,WeightedEnsemble_L2,0.17554857711835564,0.3244191403416383,
1483,b'\xfbR\x01\x00',Originality,CatBoost,0.18066594167915487,0.2844577414037265,
1484,b'\xfbR\x01\x00',Originality,LightGBM,0.18313144757970345,0.2647948068510291,
1485,b'\xfbR\x01\x00',Flexibility,LinearModel,0.12851078223126833,0.6400447723373978,
1486,b'\xfbR\x01\x00',Flexibility,WeightedEnsemble_L2,0.12982693756807603,0.6326339854886394,
1487,b'\xfbR\x01\x00',Flexibility,CatBoost,0.13325012674868045,0.6130056605561227,
1488,b'\xfbR\x01\x00',Flexibility,LightGBM,0.13571752302956092,0.5985409980510408,
1489,b'\xbb\x98\x00\x00',Total Score,LinearModel,0.09735508358793377,0.7584272470768121,
1490,b'\xbb\x98\x00\x00',Total Score,LightGBM,0.10355242650390634,0.7266926945178751,
1491,b'\xbb\x98\x00\x00',Total Score,WeightedEnsemble_L2,0.10706970929904916,0.7078109559333373,
1492,b'\xbb\x98\x00\x00',Total Score,CatBoost,0.1078780745837588,0.7033823064650842,
1493,b'\xbb\x98\x00\x00',Fluency,LinearModel,0.09640383405620313,0.8112408118092467,
1494,b'\xbb\x98\x00\x00',Fluency,WeightedEnsemble_L2,0.0995206259863575,0.7988381198563059,
1495,b'\xbb\x98\x00\x00',Fluency,CatBoost,0.10051309835292092,0.7948059285175872,
1496,b'\xbb\x98\x00\x00',Fluency,LightGBM,0.10058512413440601,0.79451174678671,
1497,b'\xbb\x98\x00\x00',Originality,LinearModel,0.15981019880216527,0.4066881874882793,
1498,b'\xbb\x98\x00\x00',Originality,WeightedEnsemble_L2,0.1640834525898768,0.3745341781734096,
1499,b'\xbb\x98\x00\x00',Originality,CatBoost,0.16743487787906952,0.3487228055494269,
1500,b'\xbb\x98\x00\x00',Originality,LightGBM,0.16869291135325093,0.3388992065170451,
1501,b'\xbb\x98\x00\x00',Flexibility,LinearModel,0.1223572493047068,0.7032023437050858,
1502,b'\xbb\x98\x00\x00',Flexibility,WeightedEnsemble_L2,0.13158634387453838,0.6567403958058549,
1503,b'\xbb\x98\x00\x00',Flexibility,LightGBM,0.13192151027585874,0.6549895209830853,
1504,b'\xbb\x98\x00\x00',Flexibility,CatBoost,0.13269508582597137,0.6509314384976268,
1505,b'{!\x00\x00',Total Score,LinearModel,0.11002147226528285,0.6793059347342674,
1506,b'{!\x00\x00',Total Score,WeightedEnsemble_L2,0.11437109047793008,0.6534478939792407,
1507,b'{!\x00\x00',Total Score,CatBoost,0.1147971619239866,0.6508610341213982,
1508,b'{!\x00\x00',Total Score,LightGBM,0.11731440270695084,0.6353815117206334,
1509,b'{!\x00\x00',Fluency,LinearModel,0.10045082582956115,0.7838528392732393,
1510,b'{!\x00\x00',Fluency,CatBoost,0.10222065851478668,0.7761691928531727,
1511,b'{!\x00\x00',Fluency,WeightedEnsemble_L2,0.10270590059086915,0.7740390966801076,
1512,b'{!\x00\x00',Fluency,LightGBM,0.10493034532076694,0.7641452016214006,
1513,b'{!\x00\x00',Originality,LinearModel,0.1808911237143597,0.2865209614726283,
1514,b'{!\x00\x00',Originality,WeightedEnsemble_L2,0.18275000963232732,0.27178181125288237,
1515,b'{!\x00\x00',Originality,CatBoost,0.18671836432650293,0.23981241334723413,
1516,b'{!\x00\x00',Originality,LightGBM,0.18725574080775073,0.23543046865231865,
1517,b'{!\x00\x00',Flexibility,LinearModel,0.12964421985584132,0.6436199792726236,
1518,b'{!\x00\x00',Flexibility,WeightedEnsemble_L2,0.1326781432191105,0.6267448560131067,
1519,b'{!\x00\x00',Flexibility,CatBoost,0.1327612511713144,0.6262771047266698,
1520,b'{!\x00\x00',Flexibility,LightGBM,0.1360225977215793,0.6076901967244357,
1521,b'\x9c\x94\x00\x00',Total Score,WeightedEnsemble_L2,0.10198466006491802,0.7317192073799237,
1522,b'\x9c\x94\x00\x00',Total Score,LinearModel,0.10249990817555533,0.7290015367417577,
1523,b'\x9c\x94\x00\x00',Total Score,CatBoost,0.10475163747074188,0.7169641051606844,
1524,b'\x9c\x94\x00\x00',Total Score,LightGBM,0.1059211185810659,0.7106090186972334,
1525,b'\x9c\x94\x00\x00',Fluency,WeightedEnsemble_L2,0.09748005394868071,0.7700610372533526,
1526,b'\x9c\x94\x00\x00',Fluency,CatBoost,0.09936550932062622,0.7610800736970541,
1527,b'\x9c\x94\x00\x00',Fluency,LinearModel,0.10173814481281224,0.7495340609965392,
1528,b'\x9c\x94\x00\x00',Fluency,LightGBM,0.10305629208427138,0.7430018059007132,
1529,b'\x9c\x94\x00\x00',Originality,WeightedEnsemble_L2,0.16547067330656168,0.46615798313932666,
1530,b'\x9c\x94\x00\x00',Originality,LinearModel,0.1667931295013755,0.45759085996307725,
1531,b'\x9c\x94\x00\x00',Originality,CatBoost,0.17044472259514684,0.43358101387469894,
1532,b'\x9c\x94\x00\x00',Originality,LightGBM,0.17059364195572171,0.43259080894467905,
1533,b'\x9c\x94\x00\x00',Flexibility,WeightedEnsemble_L2,0.12113801757028851,0.6680233181676963,
1534,b'\x9c\x94\x00\x00',Flexibility,LinearModel,0.12149713093863004,0.6660521124889432,
1535,b'\x9c\x94\x00\x00',Flexibility,CatBoost,0.1261737061400758,0.6398492070319386,
1536,b'\x9c\x94\x00\x00',Flexibility,LightGBM,0.13019430063086648,0.6165306992332262,
1537,b'\x0e\xc8\x00\x00',Total Score,WeightedEnsemble_L2,0.09693660456074946,0.727014740695106,
1538,b'\x0e\xc8\x00\x00',Total Score,LinearModel,0.09894651089729604,0.7155771009900227,
1539,b'\x0e\xc8\x00\x00',Total Score,CatBoost,0.09914802392978009,0.7144174181727829,
1540,b'\x0e\xc8\x00\x00',Total Score,LightGBM,0.10508253688915355,0.6792071443749219,
1541,b'\x0e\xc8\x00\x00',Fluency,CatBoost,0.09308084730901497,0.7933302064983283,
1542,b'\x0e\xc8\x00\x00',Fluency,WeightedEnsemble_L2,0.0949211271314446,0.7850773817220782,
1543,b'\x0e\xc8\x00\x00',Fluency,LightGBM,0.09646681199822171,0.7780208407019066,
1544,b'\x0e\xc8\x00\x00',Fluency,LinearModel,0.10056552189591388,0.758757081905693,
1545,b'\x0e\xc8\x00\x00',Originality,WeightedEnsemble_L2,0.1615362424087315,0.4184598278504581,
1546,b'\x0e\xc8\x00\x00',Originality,LinearModel,0.16289853676617003,0.4086097847685245,
1547,b'\x0e\xc8\x00\x00',Originality,LightGBM,0.1676288336885466,0.3737651754850674,
1548,b'\x0e\xc8\x00\x00',Originality,CatBoost,0.1680121866577162,0.37089760810044414,
1549,b'\x0e\xc8\x00\x00',Flexibility,WeightedEnsemble_L2,0.11930143730504063,0.6456674747142263,
1550,b'\x0e\xc8\x00\x00',Flexibility,LinearModel,0.11960934267588723,0.6438361191255184,
1551,b'\x0e\xc8\x00\x00',Flexibility,CatBoost,0.12348904510309307,0.6203560072058654,
1552,b'\x0e\xc8\x00\x00',Flexibility,LightGBM,0.128967074032724,0.5859265726093159,
1553,"b',\xef\x00\x00'",Total Score,WeightedEnsemble_L2,0.100123509245854,0.7320367571641506,
1554,"b',\xef\x00\x00'",Total Score,LinearModel,0.10094690211976233,0.7276112976738934,
1555,"b',\xef\x00\x00'",Total Score,CatBoost,0.10379940087870299,0.7119997977250119,
1556,"b',\xef\x00\x00'",Total Score,LightGBM,0.10560260426914254,0.7019066030375956,
1557,"b',\xef\x00\x00'",Fluency,WeightedEnsemble_L2,0.09937016512571088,0.8000426001074449,
1558,"b',\xef\x00\x00'",Fluency,LinearModel,0.10122835314758026,0.7924944099104062,
1559,"b',\xef\x00\x00'",Fluency,LightGBM,0.10583883565577822,0.7731621278026735,
1560,"b',\xef\x00\x00'",Fluency,CatBoost,0.1059312463864076,0.7727658383928824,
1561,"b',\xef\x00\x00'",Originality,LinearModel,0.15991451671510426,0.4348590715262697,
1562,"b',\xef\x00\x00'",Originality,WeightedEnsemble_L2,0.16098454054378117,0.4272707998454831,
1563,"b',\xef\x00\x00'",Originality,CatBoost,0.1658906147183548,0.39183053134892476,
1564,"b',\xef\x00\x00'",Originality,LightGBM,0.17304754449060306,0.3382227043835315,
1565,"b',\xef\x00\x00'",Flexibility,WeightedEnsemble_L2,0.11671665585536534,0.661605473275627,
1566,"b',\xef\x00\x00'",Flexibility,LinearModel,0.11786857742274487,0.6548930205701043,
1567,"b',\xef\x00\x00'",Flexibility,LightGBM,0.12036919060143858,0.6400946197597671,
1568,"b',\xef\x00\x00'",Flexibility,CatBoost,0.12165168905942256,0.6323843895498427,
1569,b'X\xbf\x00\x00',Total Score,CatBoost,0.1094494798049539,0.6841669911579162,
1570,b'X\xbf\x00\x00',Total Score,WeightedEnsemble_L2,0.10948134888192297,0.6839830383081696,
1571,b'X\xbf\x00\x00',Total Score,LinearModel,0.11281005979173006,0.6644743139941783,
1572,b'X\xbf\x00\x00',Total Score,LightGBM,0.11294125398375886,0.6636934506977619,
1573,b'X\xbf\x00\x00',Fluency,CatBoost,0.0989630814692497,0.7515177263939752,
1574,b'X\xbf\x00\x00',Fluency,LightGBM,0.1001684774418097,0.7454277049408532,
1575,b'X\xbf\x00\x00',Fluency,WeightedEnsemble_L2,0.10025949665849625,0.7449648547756034,
1576,b'X\xbf\x00\x00',Fluency,LinearModel,0.10407725298962678,0.7251722168663859,
1577,b'X\xbf\x00\x00',Originality,CatBoost,0.17729818502617797,0.4203520712309464,
1578,b'X\xbf\x00\x00',Originality,WeightedEnsemble_L2,0.17764939044243866,0.41805337741400717,
1579,b'X\xbf\x00\x00',Originality,LightGBM,0.1801970277705185,0.401242515266211,
1580,b'X\xbf\x00\x00',Originality,LinearModel,0.18198294171871307,0.38931525583617665,
1581,b'X\xbf\x00\x00',Flexibility,LinearModel,0.1329235519461256,0.5958299617116087,
1582,b'X\xbf\x00\x00',Flexibility,LightGBM,0.13567771403274276,0.5789077240317062,
1583,b'X\xbf\x00\x00',Flexibility,WeightedEnsemble_L2,0.13738090768494565,0.5682692297774341,
1584,b'X\xbf\x00\x00',Flexibility,CatBoost,0.13960935653543668,0.5541494665378544,
1585,b'F\x9f\x00\x00',Total Score,WeightedEnsemble_L2,0.09908351196214814,0.7200397224538293,
1586,b'F\x9f\x00\x00',Total Score,LightGBM,0.1002089005549825,0.7136440398123027,
1587,b'F\x9f\x00\x00',Total Score,LinearModel,0.10093398510093299,0.7094850586084307,
1588,b'F\x9f\x00\x00',Total Score,CatBoost,0.10544817997858111,0.6829178393410859,
1589,b'F\x9f\x00\x00',Fluency,WeightedEnsemble_L2,0.09343777937431677,0.7924876993134417,
1590,b'F\x9f\x00\x00',Fluency,CatBoost,0.09407543773284377,0.7896457340183807,
1591,b'F\x9f\x00\x00',Fluency,LightGBM,0.0957745489449022,0.7819786326516163,
1592,b'F\x9f\x00\x00',Fluency,LinearModel,0.0976749800872134,0.7732404997916709,
1593,b'F\x9f\x00\x00',Originality,LinearModel,0.1679777128717989,0.404820374550833,
1594,b'F\x9f\x00\x00',Originality,WeightedEnsemble_L2,0.17083912584691927,0.38437051844810255,
1595,b'F\x9f\x00\x00',Originality,LightGBM,0.17415348309098674,0.36025182170173387,
1596,b'F\x9f\x00\x00',Originality,CatBoost,0.17945962671944182,0.3206739818077041,
1597,b'F\x9f\x00\x00',Flexibility,WeightedEnsemble_L2,0.11488428541555404,0.6565366973926935,
1598,b'F\x9f\x00\x00',Flexibility,LinearModel,0.11611947310080792,0.6491114472928405,
1599,b'F\x9f\x00\x00',Flexibility,CatBoost,0.11627132818350695,0.6481930991477395,
1600,b'F\x9f\x00\x00',Flexibility,LightGBM,0.11956667001075266,0.6279688066465009,
